property_url,full_street_line,unit,estimated_value,assessed_value,sold_price,last_sold_date,months_since_sale,sqft,beds,baths,neighborhoods,list_date,tax,lot_sqft,new_construction,stories,monthly_appreciation,monthly_appreciation_rate
https://www.realtor.com/realestateandhomes-detail/275-Hood-St-NE_Salem_OR_97301_M93194-92996,275 Hood St NE,,300600.0,54610.0,150000.0,2021-12-23,42.8,1008.0,3.0,1.4,Grant,2022-05-28 23:03:51.744471744,1072.0,4181.0,False,1.0,3516.0,2.3
https://www.realtor.com/realestateandhomes-detail/2160-Breyman-St-NE_Salem_OR_97301_M27119-72519,2160 Breyman St NE,,373544.0,176449.6,280000.0,2024-05-10,14.3,1390.0,2.0,1.5,Northeast Neighbors,2024-10-13 23:03:51.744471744,3155.9,6780.0,False,1.0,6546.0,2.3
https://www.realtor.com/realestateandhomes-detail/4510-State-St_Salem_OR_97301_M27884-39085,4510 State St,,443271.0,207510.0,220000.0,2021-12-03,43.5,1864.0,3.0,1.5,Unknown,2022-05-08 23:03:51.744471744,3385.0,7711.6,False,1.0,5133.0,2.3
https://www.realtor.com/realestateandhomes-detail/336-Richmond-Ave-SE_Salem_OR_97301_M22548-31203,336 Richmond Ave SE,,376500.0,131370.0,185000.0,2021-11-01,44.5,2036.0,4.0,1.5,Southeast Salem,2022-04-06 23:03:51.744471744,2579.0,5000.0,False,1.0,4299.0,2.3
https://www.realtor.com/realestateandhomes-detail/8405-Koosaw-Ln-S_Salem_OR_97306_M14066-21664,8405 Koosaw Ln S,,960277.0,458140.0,499900.0,2022-03-30,39.7,1676.9,3.1,2.3,Unknown,2022-09-08 00:00:00.000000000,5814.0,6937.7,False,1.4,11611.0,2.3
https://www.realtor.com/realestateandhomes-detail/2979-Wallace-Rd-NW_Salem_OR_97304_M29615-83531,2979 Wallace Rd NW,,590000.0,316710.0,450000.0,2024-06-03,13.5,2912.0,4.0,2.5,West Salem,2024-11-06 23:03:51.744471744,5968.0,14968.0,False,2.0,10369.0,2.3
https://www.realtor.com/realestateandhomes-detail/273-Broadmore-Ave-NE_Salem_OR_97301_M21512-40107,273 Broadmore Ave NE,,75700.0,10650.0,40000.0,2022-04-26,38.8,920.0,2.0,1.2,Unknown,2022-09-08 00:00:00.000000000,156.0,3806.1,False,1.0,921.0,2.3
https://www.realtor.com/realestateandhomes-detail/5593-Basil-St-NE_Salem_OR_97317_M11412-87575,5593 Basil St NE,,701000.0,281080.0,325000.0,2021-05-10,50.3,2106.0,3.0,2.5,Unknown,2021-10-13 23:03:51.744471744,4072.0,8712.7,False,1.0,7476.0,2.3
https://www.realtor.com/realestateandhomes-detail/1778-Sunburst-Ter-NW-Unit-1_Salem_OR_97304_M99671-06139,1778 Sunburst Ter NW Unit 1,Unit 1,141000.0,40600.0,90000.0,2023-06-30,24.6,1676.9,3.1,2.3,West Salem,2023-12-03 23:03:51.744471744,765.0,6937.7,False,1.4,2070.0,2.3
https://www.realtor.com/realestateandhomes-detail/3710-Middle-Grove-Dr-NE_Salem_OR_97305_M26183-45951,3710 Middle Grove Dr NE,,351440.0,150120.0,270000.0,2024-06-14,13.1,1198.0,3.0,1.6,Unknown,2024-04-11 00:00:00.000000000,2510.0,8712.0,False,1.4,6198.0,2.3
https://www.realtor.com/realestateandhomes-detail/10321-Lake-Dr-SE_Salem_OR_97306_M16816-55114,10321 Lake Dr SE,,756692.0,447390.0,450000.0,2023-01-26,29.7,2654.0,4.0,3.6,Unknown,2023-07-01 23:03:51.744471744,5784.0,10979.9,False,1.0,10316.0,2.3
https://www.realtor.com/realestateandhomes-detail/585-Market-St-NE_Salem_OR_97301_M19218-60007,585 Market St NE,,285400.0,87880.0,215000.0,2024-05-10,14.3,995.0,4.0,1.3,Grant,2024-10-13 23:03:51.744471744,1725.0,3353.0,False,1.0,4926.0,2.3
https://www.realtor.com/realestateandhomes-detail/3420-Broken-Arrow-Loop-NW_Salem_OR_97304_M14057-19060,3420 Broken Arrow Loop NW,,483000.0,260060.0,345000.0,2024-01-30,17.6,2468.0,4.0,2.5,West Salem,2023-09-12 00:00:00.000000000,3293.0,8276.0,False,1.4,7837.0,2.3
https://www.realtor.com/realestateandhomes-detail/4450-Angie-Marie-Way-NE_Salem_OR_97305_M27328-49671,4450 Angie Marie Way NE,,229000.0,52200.0,120000.0,2022-03-17,40.1,1782.0,3.0,2.4,North Lancaster,2022-09-08 00:00:00.000000000,1034.0,7372.3,False,1.0,2720.0,2.3
https://www.realtor.com/realestateandhomes-detail/2095-Baxter-Rd-SE_Salem_OR_97306_M10895-25181,2095 Baxter Rd SE,,468751.0,241940.0,370000.0,2024-07-25,11.8,1593.0,3.0,2.2,South Gateway,2024-12-28 23:03:51.744471744,4750.0,10193.0,False,1.0,8373.0,2.3
https://www.realtor.com/realestateandhomes-detail/5820-80th-Ave-NE_Salem_OR_97305_M93272-19722,5820 80th Ave NE,,,585236.0,654800.0,2022-01-28,41.7,3229.0,3.0,4.4,Unknown,2022-07-03 23:03:51.744471744,7403.0,13358.7,False,1.0,14780.0,2.3
https://www.realtor.com/realestateandhomes-detail/1050-Elm-St-NW_Salem_OR_97304_M26281-31027,1050 Elm St NW,,318000.0,106260.0,172490.0,2022-06-06,37.4,1030.0,2.0,1.4,West Salem,2022-11-09 23:03:51.744471744,2002.0,9860.0,False,1.0,3889.0,2.3
https://www.realtor.com/realestateandhomes-detail/5079-Copper-Creek-Loop-NE_Salem_OR_97305_M91227-02989,5079 Copper Creek Ln NE,,105000.0,49598.5,70000.0,2023-09-13,22.2,924.0,2.0,1.3,Northgate,2023-05-20 00:00:00.000000000,887.1,3822.7,False,1.4,1578.0,2.3
https://www.realtor.com/realestateandhomes-detail/5854-Skyline-Rd-S_Salem_OR_97306_M93829-70262,5854 Skyline Rd S,,731000.0,430690.0,422000.0,2022-10-25,32.8,3114.0,5.7,4.2,Unknown,2023-03-30 23:03:51.744471744,5465.0,12882.9,False,1.4,9425.0,2.2
https://www.realtor.com/realestateandhomes-detail/3160-Link-Ct-S_Salem_OR_97302_M19176-74849,3160 Link Ct S,,478600.0,251280.0,330000.0,2023-11-13,20.2,1796.0,3.0,2.4,"South Salem, Southwest Salem",2024-04-17 23:03:51.744471744,4933.0,4737.0,False,2.0,7367.0,2.2
https://www.realtor.com/realestateandhomes-detail/4110-Hudson-Ave-NE_Salem_OR_97301_M22594-00393,4110 Hudson Ave NE,,416300.0,193720.0,210000.0,2021-11-08,44.3,1791.0,4.0,2.4,Unknown,2022-04-13 23:03:51.744471744,3175.0,15400.0,False,1.0,4655.0,2.2
https://www.realtor.com/realestateandhomes-detail/735-Piedmont-Ave-NW_Salem_OR_97304_M94360-33139,735 Piedmont Ave NW,,405500.0,123370.0,240000.0,2022-12-15,31.1,1152.0,4.0,1.6,West Salem,2023-05-20 23:03:51.744471744,2324.0,4765.9,False,1.4,5320.0,2.2
https://www.realtor.com/realestateandhomes-detail/676-Oregon-Ave-NE_Salem_OR_97301_M24673-11303,676 Oregon Ave NE,,514000.0,251390.0,400000.0,2024-06-21,12.9,3100.0,5.7,4.2,Northeast Salem,2024-06-05 00:00:00.000000000,4935.0,10019.0,False,1.4,8830.0,2.2
https://www.realtor.com/realestateandhomes-detail/1825-18th-St-NE_Salem_OR_97301_M19615-10970,1825 18th St NE,,391200.0,187580.0,280000.0,2024-01-18,18.0,1578.0,3.0,2.1,Northeast Neighbors,2023-12-12 00:00:00.000000000,3682.0,4792.0,False,1.4,6177.0,2.2
https://www.realtor.com/realestateandhomes-detail/1853-Commercial-St-NE_Salem_OR_97301_M94177-13883,1853 Commercial St NE,,281268.0,106350.0,209000.0,2024-03-28,15.7,1648.0,2.0,2.2,Highland,2023-11-16 00:00:00.000000000,2088.0,6534.0,False,1.4,4602.0,2.2
https://www.realtor.com/realestateandhomes-detail/905-Fuller-Ln-SE_Salem_OR_97306_M20110-66450,905 Fuller Ln SE,,420200.0,221200.0,210000.0,2021-10-01,45.6,1373.0,4.0,1.9,South Gateway,2022-03-06 23:03:51.744471744,4343.0,5157.0,False,1.0,4613.0,2.2
https://www.realtor.com/realestateandhomes-detail/1365-Marion-St-NE_Salem_OR_97301_M29642-99910,1365 Marion St NE,,436474.0,200870.0,210000.0,2021-06-10,49.3,2506.0,5.0,2.5,Northeast Neighbors,2021-11-13 23:03:51.744471744,3943.0,3900.0,False,1.0,4596.0,2.2
https://www.realtor.com/realestateandhomes-detail/3836-Glenwood-Loop-SE_Salem_OR_97317_M13324-35967,3836 Glenwood Loop SE,,425994.0,225170.0,350000.0,2024-09-20,9.9,2110.0,4.0,2.5,Southeast Salem,2025-02-23 23:03:51.744471744,4025.0,5670.0,False,2.0,7660.0,2.2
https://www.realtor.com/realestateandhomes-detail/4938-Grassland-Ct-NE_Salem_OR_97305_M25156-66907,4938 Grassland Ct NE,,403000.0,188210.0,225000.0,2022-07-11,36.3,1482.0,3.0,2.0,North Lancaster,2022-12-14 23:03:51.744471744,3695.0,5510.0,False,1.0,4908.0,2.2
https://www.realtor.com/realestateandhomes-detail/3546-Turner-Rd-SE_Salem_OR_97302_M27388-44413,3546 Turner Rd SE,,130700.0,46590.0,86370.0,2023-08-02,23.6,1040.0,3.0,1.4,Southeast Mill Creek,2024-07-30 00:00:00.000000000,924.0,4302.6,False,1.0,1882.0,2.2
https://www.realtor.com/realestateandhomes-detail/365-McGilchrist-St-SE_Salem_OR_97302_M24479-80583,365 McGilchrist St SE,,386700.0,176550.0,281000.0,2024-02-09,17.3,834.0,2.0,1.1,South Central,2024-07-14 23:03:51.744471744,3466.0,5000.0,False,1.0,6117.0,2.2
https://www.realtor.com/realestateandhomes-detail/3375-Ferndell-St-NE_Salem_OR_97301_M20599-67590,3375 NE Ferndell St,,376000.0,171370.0,240000.0,2023-05-18,26.1,1457.0,3.0,1.5,Lansing,2025-01-30 00:00:00.000000000,3364.0,8276.0,False,1.0,5220.0,2.2
https://www.realtor.com/realestateandhomes-detail/6870-Fairway-Ave-SE_Salem_OR_97306_M94463-31168,6870 Fairway Ave SE,,119000.0,28560.0,89000.0,2024-04-01,15.6,1152.0,2.0,1.6,South Gateway,2024-02-19 00:00:00.000000000,570.0,4765.9,False,1.4,1927.0,2.2
https://www.realtor.com/realestateandhomes-detail/5192-Sunnyside-Rd-SE_Salem_OR_97306_M10850-16002,5192 Sunnyside Rd SE,,494000.0,201150.0,252000.0,2021-11-04,44.4,1728.0,4.0,2.3,South Gateway,2022-04-09 23:03:51.744471744,3949.0,7148.9,False,1.0,5445.0,2.2
https://www.realtor.com/realestateandhomes-detail/805-Windgate-St-S_Salem_OR_97302_M29900-13716,805 Windgate St S,,517900.0,313920.0,430000.0,2024-10-04,9.5,1534.0,3.0,2.1,"South Salem, Southwest Salem",2025-03-09 23:03:51.744471744,6163.0,7855.0,False,1.0,9291.0,2.2
https://www.realtor.com/realestateandhomes-detail/163-Rosewood-Dr-NW_Salem_OR_97304_M16640-21383,163 Rosewood Dr NW,,219000.0,307550.0,140000.0,2023-05-15,26.1,1036.0,2.0,1.4,West Salem,2024-09-29 00:00:00.000000000,5795.0,8712.0,False,1.0,3021.0,2.2
https://www.realtor.com/realestateandhomes-detail/2290-Church-St-NE_Salem_OR_97301_M12439-92513,2290 Church St NE,,371000.0,120630.0,258000.0,2023-11-09,20.3,1711.0,3.0,2.3,Highland,2024-09-29 00:00:00.000000000,2368.0,6098.0,False,2.0,5566.0,2.2
https://www.realtor.com/realestateandhomes-detail/2236-Westfarthing-Way-NW_Salem_OR_97304_M22410-49683,2236 Westfarthing Way NW,,421100.0,194140.0,229000.0,2022-04-21,38.9,1436.0,3.0,1.9,West Salem,2022-09-24 23:03:51.744471744,3658.0,8231.0,False,2.0,4935.0,2.2
https://www.realtor.com/realestateandhomes-detail/698-Meadowlawn-Dr-SE_Salem_OR_97317_M11491-99327,698 Meadowlawn Dr SE,,402100.0,205430.0,345000.0,2024-11-27,7.7,1720.0,3.0,2.3,Southeast Salem,2025-05-02 00:00:00.000000000,3354.0,10019.0,False,1.0,7428.0,2.2
https://www.realtor.com/realestateandhomes-detail/891-Rosemont-Ave-NW_Salem_OR_97304_M25956-01191,891 Rosemont Ave NW,,372200.0,153090.0,200000.0,2022-03-18,40.0,1582.0,3.0,2.1,West Salem,2022-08-21 23:03:51.744471744,2885.0,5621.0,False,2.0,4300.0,2.2
https://www.realtor.com/realestateandhomes-detail/3790-Valley-Creek-Rd-NW_Salem_OR_97304_M14943-43952,3790 Valley Creek Rd NW,,376200.0,177704.3,287500.0,2024-05-07,14.4,1204.0,3.0,1.6,Unknown,2024-10-10 23:03:51.744471744,3178.3,4981.1,False,1.0,6164.0,2.1
https://www.realtor.com/realestateandhomes-detail/5677-Horizon-View-St-SE_Salem_OR_97306_M99641-10936,5677 Horizon View St SE,,605800.0,347370.0,378814.0,2023-03-20,28.0,2534.0,4.7,3.4,South Gateway,2023-08-23 23:03:51.744471744,6218.0,10483.4,False,1.4,8110.0,2.1
https://www.realtor.com/realestateandhomes-detail/4252-Gardner-Rd-SE_Salem_OR_97302_M23598-64144,4252 Gardner Rd SE,,433800.0,280.0,210000.0,2021-05-10,50.3,1676.9,3.1,2.3,Faye Wright,2021-10-13 23:03:51.744471744,5.0,436.0,False,1.4,4450.0,2.1
https://www.realtor.com/realestateandhomes-detail/5030-Copper-Creek-Loop-NE_Salem_OR_97305_M27594-57554,5030 NE Copper Creek Loop,,147000.0,33880.0,115000.0,2024-06-14,13.1,1296.0,3.0,1.8,Northgate,2024-04-27 00:00:00.000000000,675.0,5361.7,False,1.4,2435.0,2.1
https://www.realtor.com/realestateandhomes-detail/2624-Otelagh-Ct-S_Salem_OR_97306_M14285-18939,2624 Otelagh Ct S,,1004500.0,556510.0,780000.0,2024-05-31,13.6,3516.0,3.0,2.5,Unknown,2024-11-03 23:03:51.744471744,7062.0,14546.0,False,1.0,,2.1
https://www.realtor.com/realestateandhomes-detail/948-Clarmount-St-NW_Salem_OR_97304_M26458-24309,948 Clarmount St NW,,436900.0,307680.0,375000.0,2024-11-22,7.9,2507.0,3.0,3.4,West Salem,2025-04-27 23:03:51.744471744,5798.0,6335.0,False,1.0,7884.0,2.1
https://www.realtor.com/realestateandhomes-detail/670-Hillcrest-Dr-NW_Salem_OR_97304_M25486-42771,670 Hillcrest Dr NW,,546245.0,302970.0,300000.0,2022-04-11,39.3,3220.0,5.0,4.4,West Salem,2022-09-14 23:03:51.744471744,5709.0,8378.0,False,1.0,6273.0,2.1
https://www.realtor.com/realestateandhomes-detail/1636-Warbler-Ct-SE_Salem_OR_97317_M23062-47900,1636 Warbler Ct SE,,389500.0,182000.0,249500.0,2023-04-21,26.9,1344.0,3.0,1.8,Southeast Mill Creek,2023-09-24 23:03:51.744471744,3573.0,5162.0,False,1.0,5197.0,2.1
https://www.realtor.com/realestateandhomes-detail/3513-Hermosa-Ct-NE_Salem_OR_97305_M23798-48136,3513 Hermosa Ct NE,,545000.0,164460.0,277500.0,2021-09-03,46.5,2032.0,4.0,2.8,Unknown,2022-02-06 23:03:51.744471744,2656.0,11761.0,False,1.0,5755.0,2.1
https://www.realtor.com/realestateandhomes-detail/1533-Olive-St-NE_Salem_OR_97301_M10267-95227,1533 Olive St NE,,332000.0,140100.0,180000.0,2022-02-23,40.8,993.0,2.0,1.3,Northeast Neighbors,2022-07-29 23:03:51.744471744,2750.0,7320.0,False,1.0,3725.0,2.1
https://www.realtor.com/realestateandhomes-detail/4789-Bonanza-Dr-NE_Salem_OR_97305_M26477-11513,4789 Bonanza Dr NE,,386000.0,180380.0,225000.0,2022-08-31,34.6,1272.0,3.0,1.5,Unknown,2023-02-03 23:03:51.744471744,2972.0,6300.0,False,1.0,4654.0,2.1
https://www.realtor.com/realestateandhomes-detail/1268-Spears-Ave-SE_Salem_OR_97302_M95224-72994,1268 Spears Ave SE,,461908.0,232690.0,300000.0,2023-05-16,26.1,2163.0,3.0,1.5,Morningside,2023-10-19 23:03:51.744471744,4568.0,7056.0,False,1.0,6199.0,2.1
https://www.realtor.com/realestateandhomes-detail/1488-Barnes-Ave-SE_Salem_OR_97306_M11676-34596,1488 Barnes Ave SE,,393600.0,186990.0,193880.0,2021-05-14,50.2,1244.0,2.0,1.7,South Gateway,2021-10-17 23:03:51.744471744,3671.0,6098.0,False,1.0,3981.0,2.1
https://www.realtor.com/realestateandhomes-detail/5011-Ridge-Dr-NE_Salem_OR_97301_M28273-44729,5011 Ridge Dr NE,,404963.0,185340.0,200000.0,2021-05-20,50.0,1584.0,3.0,2.1,Northgate,2021-10-23 23:03:51.744471744,3639.0,16117.0,False,1.0,4102.0,2.1
https://www.realtor.com/realestateandhomes-detail/2663-Everett-Dr-S_Salem_OR_97306_M14981-31719,2663 Everett Dr S,,751529.0,265650.0,500000.0,2023-07-03,24.5,2968.0,3.0,4.0,Unknown,2023-12-06 23:03:51.744471744,3371.0,12278.9,False,1.0,10250.0,2.1
https://www.realtor.com/realestateandhomes-detail/2185-Coral-Ave-NE_Salem_OR_97305_M16219-55074,2185 Coral Ave NE,,386600.0,159540.0,275519.0,2023-11-28,19.7,2246.0,4.0,3.0,North Lancaster,2024-09-29 00:00:00.000000000,3132.0,9583.0,False,2.0,5645.0,2.0
https://www.realtor.com/realestateandhomes-detail/3568-Turner-Rd-SE_Salem_OR_97302_M27384-34487,3568 Turner Rd SE,,127900.0,46390.0,86370.0,2023-08-02,23.6,1040.0,2.0,1.4,Southeast Mill Creek,2024-09-29 00:00:00.000000000,920.0,4302.6,False,1.0,1763.0,2.0
https://www.realtor.com/realestateandhomes-detail/825-Norman-Ave-NE_Salem_OR_97301_M10434-53104,825 Norman Ave NE,,342900.0,118450.0,190000.0,2022-04-01,39.6,1332.0,3.0,1.8,Northeast Salem,2022-09-04 23:03:51.744471744,2325.0,14820.0,False,1.0,3862.0,2.0
https://www.realtor.com/realestateandhomes-detail/3850-Shaniko-Way-SE_Salem_OR_97302_M24813-33601,3850 Shaniko Way SE,,416813.0,188800.0,290000.0,2023-10-02,21.6,1622.0,3.0,1.5,Morningside,2023-08-11 00:00:00.000000000,3706.0,9583.0,False,1.4,5884.0,2.0
https://www.realtor.com/realestateandhomes-detail/181-Hrubetz-Rd-SE_Salem_OR_97302_M16391-97833,181 Hrubetz Rd SE,,414100.0,170030.0,310000.0,2024-02-29,16.6,1174.0,3.0,1.6,Faye Wright,2024-08-03 23:03:51.744471744,3338.0,11704.0,False,1.0,6262.0,2.0
https://www.realtor.com/realestateandhomes-detail/4623-Texas-Ave-NE_Salem_OR_97305_M12122-16036,4623 Texas Ave SE,,351542.0,114790.0,279900.0,2024-06-28,12.7,1182.0,3.0,1.6,Unknown,2024-05-01 00:00:00.000000000,1971.0,10454.0,False,1.4,5650.0,2.0
https://www.realtor.com/realestateandhomes-detail/1351-Ruge-St-NW_Salem_OR_97304_M25191-28145,1351 Ruge St NW,,368700.0,146800.0,260000.0,2023-10-26,20.8,1678.0,3.0,2.3,West Salem,2024-03-30 23:03:51.744471744,2766.0,5000.0,False,1.0,5235.0,2.0
https://www.realtor.com/realestateandhomes-detail/805-Cottage-St-NE_Salem_OR_97301_M15559-07654,805 Cottage St NE,,500300.0,315950.0,320000.0,2023-03-16,28.1,3083.0,6.0,4.2,Central Area,2023-08-19 23:03:51.744471744,6203.0,14810.0,False,1.0,6412.0,2.0
https://www.realtor.com/realestateandhomes-detail/422-23rd-St-SE_Salem_OR_97301_M22617-25403,422 23rd St SE,,420874.0,138580.0,290000.0,2023-08-30,22.6,2643.0,3.0,3.6,Southeast Salem,2023-08-30 00:00:00.000000000,2720.0,4792.0,False,1.4,5782.0,2.0
https://www.realtor.com/realestateandhomes-detail/7281-Rainbow-Dr-SE_Salem_OR_97306_M18848-09587,7281 Rainbow Dr SE,,784259.0,210072.0,550000.0,2023-10-06,21.4,1334.0,3.0,1.8,Unknown,2023-08-04 00:00:00.000000000,2666.0,5518.9,False,1.4,10937.0,2.0
https://www.realtor.com/realestateandhomes-detail/4940-Sunnyside-Rd-SE-Unit-G2_Salem_OR_97302_M15150-19489,4940 Sunnyside Rd SE,,213900.0,61220.0,155000.0,2023-12-15,19.1,1377.0,3.0,1.9,Faye Wright,2023-10-27 00:00:00.000000000,1211.0,5696.8,False,1.4,3081.0,2.0
https://www.realtor.com/realestateandhomes-detail/1530-Jefferson-St-NE_Salem_OR_97301_M23648-77532,1530 Jefferson St NE,,384000.0,179610.0,215000.0,2022-03-30,39.7,2194.0,4.0,1.5,Northeast Neighbors,2022-09-02 23:03:51.744471744,3526.0,5000.0,False,1.0,4262.0,2.0
https://www.realtor.com/realestateandhomes-detail/1395-Fir-St-S_Salem_OR_97302_M26781-35044,1395 Fir St S,,420576.0,194100.0,225000.0,2021-11-19,44.0,1466.0,3.0,2.0,South Central,2022-04-24 23:03:51.744471744,3811.0,7500.0,False,1.0,4449.0,2.0
https://www.realtor.com/realestateandhomes-detail/2300-Blk-Oxford-St-SE_OR_97302_M24121-78068,2300 Oxford St SE,,120000.0,6090.0,87000.0,2023-12-12,19.2,1676.9,3.1,2.3,Southeast Salem,2023-04-27 00:00:00.000000000,119.0,3920.0,False,1.4,1717.0,2.0
https://www.realtor.com/realestateandhomes-detail/6585-Sunnyside-Rd-SE_Salem_OR_97306_M27747-77005,6585 Sunnyside Rd SE,,397200.0,177460.0,200000.0,2021-05-20,50.0,1304.0,3.0,1.8,Unknown,2021-10-23 23:03:51.744471744,3484.0,10018.0,False,1.0,3947.0,2.0
https://www.realtor.com/realestateandhomes-detail/2155-Robins-Ln-SE-Unit-52_Salem_OR_97306_M29809-66316,2155 Robins Ln SE Unit 52,Unit 52,180500.0,66110.0,110000.0,2022-11-03,32.5,1400.0,3.0,1.9,South Gateway,2024-07-30 00:00:00.000000000,1308.0,5791.9,False,1.0,2170.0,2.0
https://www.realtor.com/realestateandhomes-detail/3102-LA-Costa-Loop-S_Salem_OR_97302_M10709-66742,3102 LA Costa Loop S,,406482.0,194080.0,245000.0,2022-10-03,33.5,1254.0,3.0,1.7,"South Salem, Southwest Salem",2023-03-08 23:03:51.744471744,3810.0,4914.0,False,1.0,4819.0,2.0
https://www.realtor.com/realestateandhomes-detail/4074-Vernon-St-NE_Salem_OR_97305_M24640-27683,4074 Vernon St NE,,320000.0,143230.0,165000.0,2021-07-26,47.8,1296.0,3.0,1.8,Unknown,2021-12-29 23:03:51.744471744,2405.0,5657.0,False,1.4,3245.0,2.0
https://www.realtor.com/realestateandhomes-detail/3543-Hermosa-Ct-NE_Salem_OR_97305_M23798-10870,3543 Hermosa Ct NE,,518000.0,163160.0,281250.0,2021-12-21,42.9,2016.0,4.0,2.7,Unknown,2022-05-26 23:03:51.744471744,2639.0,10710.0,False,1.0,5518.0,2.0
https://www.realtor.com/realestateandhomes-detail/162-47th-Ave-SE_Salem_OR_97317_M15860-52134,162 47th Ave SE,,431855.0,193080.0,310000.0,2023-11-17,20.0,1716.0,4.0,2.3,Unknown,2024-04-21 23:03:51.744471744,4039.0,7050.0,False,1.0,6081.0,2.0
https://www.realtor.com/realestateandhomes-detail/140-Rees-Hill-Rd-SE_Salem_OR_97306_M17641-99177,140 Rees Hill Rd SE,,411300.0,135890.0,265000.0,2023-03-14,28.2,1676.9,3.1,2.3,Unknown,2023-08-17 23:03:51.744471744,1724.0,6937.7,False,1.4,5190.0,2.0
https://www.realtor.com/realestateandhomes-detail/1750-Kenard-St-NW_Salem_OR_97304_M14449-21392,1750 Kenard St NW,,522000.0,190260.0,410000.0,2024-05-20,14.0,944.0,4.0,1.3,West Salem,2024-10-16 00:00:00.000000000,3575.0,9583.0,False,1.0,8022.0,2.0
https://www.realtor.com/realestateandhomes-detail/865-D-St-NE_Salem_OR_97301_M19950-13052,865 D St NE,,486900.0,249450.0,264000.0,2021-12-13,43.2,2411.0,4.0,2.5,Grant,2022-05-18 23:03:51.744471744,4897.0,7100.0,False,2.0,5164.0,2.0
https://www.realtor.com/realestateandhomes-detail/857-Woodmansee-Ct-SE_Salem_OR_97302_M11030-41346,857 Woodmansee Ct SE,,352964.0,159750.0,185000.0,2021-08-31,46.6,1208.0,3.0,1.6,Faye Wright,2022-02-03 23:03:51.744471744,3136.0,7702.0,False,1.0,3606.0,1.9
https://www.realtor.com/realestateandhomes-detail/5325-Brooklake-Rd-NE_Salem_OR_97305_M25215-40404,5325 Brooklake Rd NE,,468000.0,276250.0,350000.0,2024-02-08,17.3,1974.0,4.0,2.7,Unknown,2023-12-20 00:00:00.000000000,3771.0,8166.6,False,1.4,6816.0,1.9
https://www.realtor.com/realestateandhomes-detail/3203-Abrams-Ave-NE_Salem_OR_97301_M24579-04696,3203 Abrams Ave NE,,343047.0,149860.0,220000.0,2023-02-23,28.8,1185.0,2.0,1.6,Northgate,2023-05-21 00:00:00.000000000,2942.0,10019.0,False,1.0,4271.0,1.9
https://www.realtor.com/realestateandhomes-detail/1306-Joplin-St-S_Salem_OR_97302_M15401-92249,1306 Joplin St S,,531437.0,238670.0,379000.0,2023-10-27,20.7,2588.0,4.0,3.5,Sunnyslope,2023-10-16 00:00:00.000000000,4686.0,10019.0,False,1.4,7354.0,1.9
https://www.realtor.com/realestateandhomes-detail/5320-Anaconda-Dr-S_Salem_OR_97302_M25893-30303,5320 S Anaconda Dr,,509200.0,285960.0,429900.0,2024-10-02,9.5,1966.0,3.0,2.5,Sunnyslope,2025-05-02 00:00:00.000000000,5614.0,6969.0,False,2.0,8324.0,1.9
https://www.realtor.com/realestateandhomes-detail/467-Hawthorne-Ave-NE_Salem_OR_97301_M11549-90070,467 Hawthorne Ave NE,,328000.0,112000.0,175000.0,2021-10-05,45.4,984.0,3.0,1.3,Northeast Salem,2022-03-10 23:03:51.744471744,2199.0,10010.0,False,1.0,3368.0,1.9
https://www.realtor.com/realestateandhomes-detail/4323-Lemon-St-NE_Salem_OR_97305_M21466-56396,4323 Lemon St NE,,141300.0,77150.0,115000.0,2024-07-22,11.9,1404.0,3.0,1.9,Northgate,2024-12-04 00:00:00.000000000,1524.0,5808.5,False,1.0,2212.0,1.9
https://www.realtor.com/realestateandhomes-detail/1315-East-Ave-NE_Salem_OR_97301_M29672-41077,1315 East Ave NE,,367335.0,192870.0,213000.0,2022-05-27,37.7,1323.0,2.0,1.8,Northeast Neighbors,2022-10-30 23:03:51.744471744,3786.0,7440.0,False,1.0,4089.0,1.9
https://www.realtor.com/realestateandhomes-detail/4187-Macleay-Rd-SE_Salem_OR_97317_M11688-38479,4187 Macleay Rd SE,,338200.0,141030.0,255555.0,2024-02-22,16.9,1118.0,3.0,1.5,Unknown,2024-01-04 00:00:00.000000000,2479.0,9148.0,False,1.4,4904.0,1.9
https://www.realtor.com/realestateandhomes-detail/1182-Crowley-Ave-SE_Salem_OR_97302_M14006-44014,1182 Crowley Ave SE,,537644.0,264330.0,472500.0,2024-12-12,7.2,2432.0,3.0,3.3,Morningside,2025-05-17 23:03:51.744471744,5189.0,7506.0,False,2.0,9055.0,1.9
https://www.realtor.com/realestateandhomes-detail/3797-Ivy-Way-NE_Salem_OR_97305_M26685-05909,3797 Ivy Way NE,,392400.0,193510.0,270000.0,2023-07-28,23.7,1646.0,3.0,1.5,Unknown,2023-12-31 23:03:51.744471744,3172.0,8800.0,False,1.0,5160.0,1.9
https://www.realtor.com/realestateandhomes-detail/5073-Wasco-Ct-NE_Salem_OR_97305_M15592-13748,5073 Wasco Ct NE,,416671.0,202680.0,325000.0,2024-04-24,14.8,1358.0,3.0,1.8,Northgate,2024-09-27 23:03:51.744471744,3979.0,7461.0,False,1.0,6187.0,1.9
